dateRep,Outflow HHP1,Inflow  HPP1,Inflow HPP2,Production HPP1,Production HPP2
2010/01/10,441.36322225114037,505.22338968289273,174.67765846978654,11550.0,9582.0
2010/01/11,472.90742111885515,506.32317428064437,136.96318675099505,5060.0,5088.3
2010/01/12,205.0534381730011,398.3370974256213,130.0,11447.0,7348.0
2010/01/13,462.45171921046,385.0400735000385,143.20251428805562,11394.0,6954.0
2010/01/14,459.84897643102715,393.6305042881854,142.65853047193673,10890.0,7079.3
2010/01/15,438.72909967905815,316.40957883089277,114.10119842191762,9145.0,7832.0
2010/01/16,368.48451864253116,304.5382420681808,97.57346016818013,7650.0,9629.0
2010/01/17,307.1785306038674,277.6718284893758,102.95874402814303,8166.0,8850.0
2010/01/18,327.9485409224745,256.8911636037185,81.64523842067831,8874.0,8715.0
2010/01/19,356.93156813158964,247.36476066997338,84.74732472238145,9160.0,9470.0
2010/01/20,368.6623467220332,217.6082617719675,69.15461018226728,7920.0,8859.0
2010/01/21,318.2161659724136,210.6106340526657,91.52045307712956,9300.0,8505.0
2010/01/22,375.2795864806091,249.90828713527492,86.73104004326922,9285.0,9160.0
2010/01/23,375.6299505393519,329.1692946584636,72.5455425174377,8120.0,9840.0
2010/01/24,327.3602992090229,302.75805427031827,119.93729057409007,8124.0,8619.2
2010/01/25,327.97668232274015,260.08437917742503,108.86604925915418,8045.0,8330.0
2010/01/26,325.3393937663849,257.4043363955738,97.21628040439793,9467.0,8249.0
2010/01/27,384.9525996470576,231.9554291779729,85.11447808152934,9160.0,7704.0
2010/01/28,374.5841856592649,229.13448098749714,72.67386722269197,9385.0,8280.0
2010/01/29,385.6117574322276,244.52664376246835,76.59987518062803,9435.0,9127.0
2010/01/30,388.90905101083064,185.93550155584646,79.90819735886248,8540.0,8990.0
2010/01/31,352.430532517062,194.3594235755923,77.83789979559344,9300.0,8650.0
2010/02/01,385.5437545748632,218.0878942752883,77.0,3375.0,2939.0
2010/02/02,140.5112199169922,213.14029618135794,80.29416927228581,1894.0,3400.0
2010/02/03,78.72237639559958,226.77117331299252,80.35154135398545,1950.0,3350.0
2010/02/04,80.9543111368804,215.9350306611405,88.06559395816087,2080.0,3450.0
2010/02/05,86.27659343539491,228.90996516408745,85.4665158964205,856.0,4004.0
2010/02/06,35.32006190911278,233.25083140063956,89.58956508261195,382.0,4243.0
2010/02/07,15.651701822623751,244.81905676459616,98.0993512610271,1815.0,2450.0
2010/02/08,74.46455216171601,276.69993368217405,95.95734030640288,320.0,3554.0
2010/02/09,13.059516837321251,249.1575601341787,63.41540792868569,1100.0,3540.0
2010/02/10,44.8920891282918,232.26113749443414,99.59573995779205,1750.0,3480.0
2010/02/11,71.13747127450229,227.15393441994615,95.95801342129072,1715.0,2789.0
2010/02/12,69.72011953992285,215.88353590661976,80.0,1770.0,2570.0
2010/02/13,72.00063227811826,221.6863251138269,89.3417960425841,2286.0,3348.6
2010/02/14,92.9906471117392,202.34316249979554,85.0,2610.0,2830.0
2010/02/15,106.49189106550799,191.69605701399206,95.1417630430844,2330.0,4065.0
2010/02/16,94.96429522334985,203.92590474325326,97.48417731628932,2065.0,4040.0
2010/02/17,84.03978748991925,196.23248388311558,87.41768966974664,1130.0,2520.0
2010/02/18,45.952268212788546,153.96818135797815,83.60003668596319,100.0,4210.0
2010/02/19,4.036821451125438,219.2511464654072,89.02123205975603,1530.0,2910.0
2010/02/20,61.74907266451391,162.2083015247452,80.35452581327883,1680.0,3317.0
2010/02/21,67.67750764366664,138.25368132744944,73.29991886947295,3400.0,5260.0
2010/02/22,136.6605833244383,188.82424926724445,51.0,1770.0,7016.0
2010/02/23,70.35448189562732,226.6691885186209,67.48219493668262,3475.0,5124.5
2010/02/24,137.7541145696886,322.38433585600643,83.74690899838885,3359.0,3707.0
2010/02/25,133.2991129126354,347.8142885480495,133.78935643437535,4895.0,4164.0
2010/02/26,195.27243502962958,267.22735240456257,133.10122371426013,4625.0,3654.0
2010/02/27,185.61241413066253,243.87002532374856,89.249006925949,3875.0,4734.0
2010/02/28,155.50112780826495,249.41586866276623,101.1108441318543,3720.0,4939.0
2010/03/01,149.2580922941515,241.40783443662036,95.30125580165847,4490.0,4672.0
2010/03/02,180.50017110208333,194.32608343076097,87.96825555697629,4280.0,4714.0
2010/03/03,172.2438022486048,241.20945343819432,81.73654142760239,6527.0,7824.0
2010/03/04,262.44921695010544,350.0,110.0,7907.0,8162.0
2010/03/05,318.1838260760604,370.0,150.0,7310.0,8892.0
2010/03/06,294.43232064439474,320.0,130.0,8450.0,9294.0
2010/03/07,340.7169042228706,287.02057397512783,120.0,7420.0,9416.0
2010/03/08,298.6095824029552,289.65099136082887,97.89711764564441,7757.0,8609.0
2010/03/09,312.219897363912,274.0024394174082,89.06588897020953,7615.0,9086.0
2010/03/10,305.96162927776885,287.02057397512783,76.01829284068782,6818.0,8928.0
2010/03/11,272.9075061467043,225.39103816796398,97.89711764564441,7757.0,8609.0
2010/03/12,312.219897363912,214.9925381340068,83.69511657558849,7740.0,9520.0
2010/03/13,309.97982867461195,231.1818320666062,83.1605972257459,7477.0,7679.0
2010/03/14,299.8852565613531,253.74472811982866,96.2551262816707,7237.0,8353.0
2010/03/15,290.2147132738259,286.3849328088528,124.7360851604056,6732.0,7833.0
2010/03/16,270.27546903411917,326.9058516428894,214.7929801195105,6270.0,8699.0
2010/03/17,252.2707838756602,506.1858351821446,357.05626779251065,3960.0,9846.0
2010/03/18,159.39033048357499,397.9260207779375,455.9473301486254,6545.0,7437.0
2010/03/19,263.98583217639424,336.0005107861791,301.14493523798575,10705.0,4225.0
2010/03/20,430.34617631354166,276.9541885032198,210.2192902469103,10085.0,8463.0
2010/03/21,404.08149332649225,278.5566243009233,178.0,10520.0,9161.0
2010/03/22,421.1865571286954,315.31520178624856,233.10367153305936,10340.0,9570.7
2010/03/23,414.1711760465184,462.9954235259597,297.5690620358848,8485.0,8671.0
2010/03/24,340.28761295340706,391.12967057806856,216.57157354894582,7939.0,10015.0
2010/03/25,315.53744960849286,343.03980919231606,203.55205822220273,7240.0,4965.0
2010/03/26,288.1984114531001,316.54482821912296,180.45372898389263,7299.0,4130.0
2010/03/27,291.4422427089972,264.19311855503463,141.6707685089337,6840.0,5120.0
2010/03/28,272.54819107796254,239.04690066232027,135.87187032603276,7900.0,4400.0
2010/03/29,315.8767605588336,234.9384412816549,127.39119858407349,6605.0,4560.0
2010/03/30,265.115425891123,216.0439647458451,112.25879572784214,7110.0,5100.0
2010/03/31,286.3325622328665,228.6319592910736,108.42735823528818,7254.0,5140.0
2010/04/01,293.1476159345919,204.13806591519037,105.6263202514902,6280.0,6997.0
2010/04/02,253.72769993361942,212.09172479315015,89.83999405009627,5280.0,9267.0
2010/04/03,211.89914521295094,205.88277432303224,97.16955155054066,4000.0,4870.0
2010/04/04,160.6657204068426,215.33195650487733,76.20462528612862,4268.0,5070.0
2010/04/05,171.45673725851893,204.22837718650277,75.88379036916646,4288.0,4902.0
2010/04/06,172.32655620736975,162.64189540018018,68.36678392708097,4010.0,4810.0
2010/04/07,161.1046118922138,179.24692925134968,81.3783990438568,3830.0,4830.0
2010/04/08,153.90855021165802,195.47049733097344,76.2744426467259,3600.0,4563.0
2010/04/09,144.6548554448245,211.2778968520364,65.61184440027131,4007.0,5111.0
2010/04/10,160.8353537540848,176.6587942899196,60.334777619996714,3980.0,5647.0
2010/04/11,159.33398102004003,150.7217619650092,66.18824889582706,4620.0,4960.0
2010/04/12,185.11219624872527,158.88535270055814,64.89840457960656,3975.0,5213.0
2010/04/13,159.0970738620283,149.09694932406015,56.79377345813512,3765.0,5952.0
2010/04/14,150.10183247573966,281.7020485993904,67.96067230471724,1800.0,5636.0
2010/04/15,71.23405135681539,251.4782040854414,294.60077190074634,1190.0,5720.0
2010/04/16,47.155219748897174,207.3786437295011,157.34373664600088,4355.0,6442.0
2010/04/17,172.63860977007013,204.3114828639681,128.09029489379162,6950.0,6570.0
2010/04/18,277.03778963302096,150.0,111.86606546393813,6410.0,7713.0
2010/04/19,255.6304924145334,175.0716854160604,97.58526364283676,7630.0,7216.0
2010/04/20,305.6450036909207,146.8360535315779,87.79478036887957,4360.0,4710.0
2010/04/21,174.99080062013647,153.49212692878697,86.13705085068196,4080.0,4689.0
2010/04/22,164.00533578330248,136.5111965883477,75.72195410622007,4669.0,5311.0
2010/04/23,187.855229651588,157.53072568386696,62.75853836962105,4045.0,6134.0
2010/04/24,162.2731197004865,143.94278221639422,54.68930993198353,4152.0,6356.0
2010/04/25,165.88754262833515,124.50200769481121,61.47363556693912,4685.0,6529.0
2010/04/26,186.65086063127913,102.57691721234781,72.56230084241417,5490.0,6400.0
2010/04/27,218.570807122506,111.31092447657468,60.67267735278409,4950.0,6650.0
2010/04/28,196.58771585307508,109.4042148900967,54.68036320142534,4110.0,6270.0
2010/04/29,162.57606219560438,100.0,50.0,4920.0,5779.0
2010/04/30,194.3175230328331,65.0,55.0,5902.0,5281.0
2010/05/01,233.89202217155366,50.682732386300785,50.150787035034966,5675.0,5630.0
2010/05/02,225.27691460917922,40.62834652813325,53.03992383899478,6125.0,5490.0
2010/05/03,243.96430909287497,32.27531371476927,50.57733447180016,4365.0,3330.0
2010/05/04,174.65282441535442,33.151283543184945,50.14131914514152,3719.0,3990.0
2010/05/05,149.02278286008692,74.6391848773136,49.70654755112713,4335.0,3270.0
2010/05/06,174.5244664501768,33.43371733296121,42.2304612645909,4525.0,4702.0
2010/05/07,182.31425701214633,37.15213496224672,49.84359330100634,5300.0,2780.0
2010/05/08,215.311537619156,50.0,35.07044319101081,4335.0,3498.0
2010/05/09,176.7373105249212,40.0,40.0,4390.0,3977.0
2010/05/10,179.5362842351144,51.55178658069555,34.22216231924955,3730.0,4155.0
2010/05/11,152.651246454019,40.0,29.179454167368476,2060.0,4389.0
2010/05/12,83.9403221718117,40.0,37.66760538667742,3745.0,3619.0
2010/05/13,152.9202186516242,40.0,35.0,5560.0,3001.4
2010/05/14,228.96741979066462,43.34621846692724,30.0,4022.0,5216.0
2010/05/15,165.39816086233574,53.84873754748861,30.0,4928.0,5334.0
2010/05/16,202.7666666666667,84.25244854901638,36.69624469514886,4775.0,4770.0
2010/05/17,196.82466545593178,78.70672621874961,28.911647887656983,3200.0,5135.0
2010/05/18,131.42041247186947,57.886625009231054,58.54046736197917,2491.0,3906.0
2010/05/19,102.19900795307694,50.0,40.30938758948595,1800.0,3609.0
2010/05/20,73.64257795987567,50.0,40.0,4720.0,1960.0
2010/05/21,194.87745567633215,50.0,35.0,3570.0,4226.4
2010/05/22,147.3851817855194,40.0,38.54131029681113,3530.0,4097.0
2010/05/23,145.8822495049873,50.0,28.505743571400558,4595.0,4383.0
2010/05/24,190.32727433854402,40.0,30.0,5045.0,4757.0
2010/05/25,209.3609700439678,45.248587572131115,29.920143512504126,4005.0,4490.0
2010/05/26,166.3069555455885,45.0,30.0,3310.0,4033.0
2010/05/27,137.33911220293982,60.48852760592442,35.0,4141.0,4008.0
2010/05/28,172.266140610464,40.0,30.230655647818764,4190.0,3946.0
2010/05/29,174.66258413729028,40.0,28.0,4335.0,4137.0
2010/05/30,181.0646444379298,60.0,23.991836745857825,3740.0,4367.0
2010/05/31,156.21263441703752,50.0,33.13647672635048,5000.0,4653.0
2010/06/01,209.4041815226237,40.0,28.0,3660.0,4622.0
2010/06/02,153.06509529143176,40.0,25.0,3750.0,4302.0
2010/06/03,156.79169916668206,50.0,31.999319545603328,6076.0,4287.0
2010/06/04,255.7479011588784,45.89210764107614,30.0,4240.0,4424.0
2010/06/05,178.71062869535754,38.07714367603057,30.0,4895.0,4434.0
2010/06/06,206.8810160140559,40.0,22.731467092991238,4345.0,4918.0
2010/06/07,183.68019850599836,50.0,20.0,4355.0,4947.0
2010/06/08,184.11772391622955,75.0,30.0,4190.0,4923.0
2010/06/09,177.14196629368587,92.83105955518546,25.0,3621.0,3327.0
2010/06/10,153.36956110109674,100.14324000755963,31.794359167701742,3549.0,4779.0
2010/06/11,150.05425669806777,135.96881841559969,36.09435643814396,3385.0,4613.0
2010/06/12,142.84491900029036,100.48621297464857,20.0,3905.0,4726.0
2010/06/13,164.39353616323217,117.53074873222157,26.014903060209548,4080.0,4337.0
2010/06/14,171.80190163812296,108.19372925743767,16.673382874115106,4310.0,4160.0
2010/06/15,181.60292290878036,64.66252076479104,16.75344374038653,4420.0,4194.0
2010/06/16,186.4167293809569,82.68106370441079,23.896384826487747,3715.0,4065.0
2010/06/17,156.70793566051748,61.48205914166549,22.39574569379772,3800.0,3574.9
2010/06/18,160.52489967070466,71.54034955268276,16.820345491956488,4275.0,3493.0
2010/06/19,181.12844367896926,82.42975998257847,25.332865721293132,5470.0,3850.0
2010/06/20,233.09392280284004,71.9136054531199,20.0,5340.0,3875.0
2010/06/21,228.6503480902778,83.51562810047689,18.523860532620176,3785.0,5028.0
2010/06/22,161.7373877659971,80.11737793405092,20.329558584035397,3735.0,4569.0
2010/06/23,159.41900047718346,97.45648779896588,18.521997511687033,4140.0,4174.0
2010/06/24,176.86370908605986,68.98556946280894,15.974094176499648,4215.0,4347.0
2010/06/25,180.12645931064932,50.412671653475286,18.633666294095264,5560.0,4216.0
2010/06/26,238.78912064750833,44.10284139543438,26.373267223380793,5265.0,3780.0
2010/06/27,227.4511193889493,76.71051363418928,17.47041901787898,5067.0,4560.0
2010/06/28,219.6075779268482,73.26841773545408,28.0,4245.0,4586.0
2010/06/29,184.18092143581504,74.12838461012966,19.0,3850.0,4010.0
2010/06/30,167.11247396654966,87.01826888697639,15.638231190916798,3800.0,4232.0
2010/07/01,164.90089228532946,42.98470822135599,16.757584756618627,4905.0,4175.0
2010/07/02,213.547942544163,38.14414970214338,27.65263111491049,5070.0,4374.0
2010/07/03,221.71870754143475,40.614928168880084,15.745946387354593,3728.0,4128.0
2010/07/04,163.14136112686072,52.46925893123512,20.754263360666897,3915.0,4545.0
2010/07/05,171.39720692026245,40.0,15.882745977612245,4467.0,4995.0
2010/07/06,195.67956072049043,44.76142913139613,21.93910128247967,3980.0,4130.0
2010/07/07,174.7316021185185,46.034588638379276,17.186768008189347,3220.0,4397.0
2010/07/08,141.1497243106289,173.86561621445532,16.88246638287255,610.0,5426.0
2010/07/09,26.407083808261955,88.7407614557679,52.95520876449467,420.0,3810.0
2010/07/10,18.029443187631937,177.59189078742241,89.16475727121212,3260.0,3450.0
2010/07/11,140.51982812823562,184.57856388694,59.26427773295933,3664.0,4899.0
2010/07/12,157.71269119639067,160.71336391520282,43.2529783369383,3677.0,3300.0
2010/07/13,158.57285162280232,139.11584528532077,53.40507441169299,3260.0,2230.0
2010/07/14,141.2320501517508,115.58169122654634,42.20934521140836,3350.0,2749.0
2010/07/15,145.5919162106074,145.77812743976176,41.55216820491364,3100.0,3960.0
2010/07/16,134.659280296844,88.45330907778987,43.605139999919686,3350.0,3652.0
2010/07/17,145.59191621060745,94.68984245221053,22.823189173453073,3070.0,2590.0
2010/07/18,133.74771120214757,112.24970369909107,34.607551768809714,3200.0,2492.0
2010/07/19,139.91715322849353,75.64465070262563,35.0,3150.0,2700.0
2010/07/20,138.13987139913343,66.08725745588335,18.817219954134423,840.0,3930.0
2010/07/21,36.549444302578166,130.90932424475267,21.72153887630415,1520.0,3530.0
2010/07/22,65.83409298778037,101.61208605312417,35.55980686571334,3320.0,4104.0
2010/07/23,143.66410583795968,69.90786887905827,46.57761317917584,4990.0,2400.0
2010/07/24,218.0175732800533,110.41737737093253,37.45629107418981,3930.0,2679.0
2010/07/25,172.6834481345882,87.95153125729105,25.42431309976979,3960.0,3844.0
2010/07/26,174.31375772827016,73.29714016815333,30.0,3290.0,2780.0
2010/07/27,145.3187691748478,84.60173590248753,21.910020120074165,2380.0,3330.0
2010/07/28,104.98885754533424,66.0,28.466353704145376,4485.0,3228.0
2010/07/29,198.95865420602473,99.88403886729004,22.18387508727764,3480.0,4642.0
2010/07/30,154.16230003022005,89.49123903048087,29.22960490336652,4650.0,3397.0
2010/07/31,207.14136777172268,82.9339037923872,25.611511988304898,3140.0,4647.0
2010/08/01,139.53526433017748,66.23981171460466,17.500922054180023,3830.0,3605.0
2010/08/02,170.5536447808482,91.24469283010362,17.32145076492037,3170.0,4290.0
2010/08/03,140.9419392708764,64.0,17.718263588997203,1920.0,4770.0
2010/08/04,84.7478033376084,105.06225129076248,21.0,2030.0,4690.0
2010/08/05,89.05372567490386,79.78768854978284,14.878051494428902,2260.0,4530.0
2010/08/06,98.56687177511049,84.14985447735542,15.0,2130.0,4640.0
2010/08/07,92.21600637863794,88.10123338384557,24.430370918389542,3655.0,3558.0
2010/08/08,158.46322477941249,132.49436903159892,29.401004390752774,4850.0,3180.0
2010/08/09,211.68657520382482,217.18136167609362,80.35108213871794,4700.0,3274.0
2010/08/10,206.8345088888122,162.1484221433066,73.37820047196323,1980.0,4009.0
2010/08/11,86.80866333005551,165.8730803568621,50.69472845478015,2000.0,3870.0
2010/08/12,87.34494713587407,311.69990721629074,72.5004967695208,2230.0,3690.0
2010/08/13,97.24210092629336,441.1848104604271,142.75727503888274,2100.0,3442.0
2010/08/14,91.65038459830072,315.6149342127868,190.5094157007344,1630.0,2620.0
2010/08/15,71.92264771166542,242.08162606786044,126.66955897560703,1770.0,2920.0
2010/08/16,77.47024807745146,230.8421417378022,94.6407198808663,3890.0,2520.0
2010/08/17,171.45238200558106,236.90116499252662,62.70487196851899,2150.0,3680.0
2010/08/18,94.50280186953034,193.90630009769663,164.18110125807584,930.0,3530.0
2010/08/19,40.85705991752717,185.52505361833332,105.0247399235722,70.0,4405.0
2010/08/20,3.0509032862769785,479.7642646548117,77.42725786502339,0.0,5798.0
2010/08/21,0.0,305.8664290150269,279.5538201154016,500.0,3740.0
2010/08/22,21.520155690544822,286.15169130248063,158.42848865346372,1100.0,3781.0
2010/08/23,47.25874847258697,374.7623520094199,123.4209348620828,2195.0,3775.0
2010/08/24,94.27171332388522,294.50735999998403,234.36696251426667,0.0,3800.0
2010/08/25,0.0,168.5785038532842,147.0863248256468,0.0,4400.0
2010/08/26,0.0,178.70413974029788,122.1090851307979,1810.0,4280.0
2010/08/27,76.97988985314345,158.3174058401981,94.33124666405138,1212.0,4213.0
2010/08/28,51.31843954607254,131.96104238953347,76.0672636158303,1396.0,4243.0
2010/08/29,58.825512256485155,102.12433257212295,76.52218042604503,2617.0,2658.0
2010/08/30,110.59533345111586,127.9677579587304,57.015476916194544,2415.0,3830.0
2010/08/31,101.92785024455786,104.48651422036392,69.71833316898238,3860.0,4133.0
2010/09/01,163.28225716339696,110.48574380951544,56.517793984664735,3970.0,4606.0
2010/09/02,168.08400259764397,92.2248067916434,45.7940319055613,2110.0,4501.0
2010/09/03,89.19081642317126,105.5736957594808,53.28946734399133,5345.0,5559.0
2010/09/04,225.73661124444368,90.41900751804756,41.30225207940509,4830.0,6569.0
2010/09/05,203.4156459258607,184.7151857179429,62.661420539030615,4142.0,6561.0
2010/09/06,173.8293677033043,178.65828363140295,71.78160941931034,3745.0,6605.0
2010/09/07,156.29773375334514,159.46790793752692,45.920306597153086,3790.0,5919.0
2010/09/08,157.35434945508106,345.39090769311827,160.19255403155304,3840.0,5390.0
2010/09/09,159.89577610298798,1145.6846538204882,1260.2225839243658,3295.0,6680.0
2010/09/10,139.08040812563328,2007.6627202894108,1358.1517441946362,2360.0,6006.0
2010/09/11,98.35465926303027,1302.5188793316747,760.4096740623152,6732.0,6672.0
2010/09/12,271.8427189925863,728.5670839057906,469.3736775065147,10210.0,6560.0
2010/09/13,408.49212183532387,1016.2347498402526,362.41106655732483,10170.0,9164.0
2010/09/14,408.3352998121741,1037.293192661305,685.5184694603122,10836.0,8960.0
2010/09/15,445.7866535255778,655.0472456879914,530.857897158204,9920.0,9338.0
2010/09/16,409.9901713245645,549.6363145453406,305.2060528058986,10369.0,9610.0
2010/09/17,428.71513882133036,307.10140358428185,185.31186817761863,10500.0,10043.0
2010/09/18,435.29133581032943,364.97833845145675,282.32834693059414,9960.0,10012.0
2010/09/19,412.87248340293775,316.5209050370224,157.69981913534434,10090.0,9748.0
2010/09/20,417.5723831881322,274.1549592583118,141.9803294823261,10001.0,10098.0
2010/09/21,415.81342760142746,292.51065505353927,123.81172594048934,9855.0,10155.0
2010/09/22,411.2988427608053,250.192876481361,114.69530509000043,8450.0,9839.0
2010/09/23,352.80065200660994,264.0043712858575,111.67887050355455,7978.0,9612.0
2010/09/24,333.1202801601486,209.79815896726777,111.6735993742704,8305.0,10028.0
2010/09/25,346.69180313142647,235.95500086511012,94.16819145576397,9320.0,9927.0
2010/09/26,389.9887596442847,183.3638016399923,91.00190841382005,9720.0,10158.0
2010/09/27,407.76178201753254,222.17033969291577,81.29269747490838,10165.0,10136.0
2010/09/28,428.13360847415737,219.0792596286656,75.23975528018156,9805.0,10368.0
2010/09/29,413.7318209281043,176.5666127779614,81.86001181719269,9170.0,10270.0
2010/09/30,387.278713772039,238.57484604695782,73.76763160321991,10000.0,10123.0
2010/10/01,423.7946698404148,175.03489659445933,57.38314472408399,10206.0,10473.0
2010/10/02,433.2580816620537,208.75649507759587,50.62657396888409,10485.0,10258.0
2010/10/03,446.6900927807757,156.60215988707523,65.53410119913866,6397.118,7606.0
2010/10/04,272.4023668169883,187.57621096555428,54.85099488737785,6350.0,7633.0
2010/10/05,270.1988221816625,178.7069579471003,54.75598731281258,6239.0,7166.0
2010/10/06,265.41116384990625,171.9998222157912,54.803882274545174,6850.0,7537.0
2010/10/07,291.56880262838683,168.08438515505333,44.6643403593215,6840.0,7312.0
2010/10/08,291.3320629185793,178.92458054564662,45.75814589210262,7213.0,7378.0
2010/10/09,307.71841207836627,142.37657507622134,52.52572997010907,7107.731,7005.0
2010/10/10,304.018848837362,153.67151412754936,45.0,6563.0,7908.0
2010/10/11,280.23901413943304,176.90178407010637,42.48898867435423,6205.0,8406.0
2010/10/12,263.87931053224264,156.07237429596782,30.385768094487332,6908.0,7431.0
2010/10/13,293.6093645251586,189.300608790655,45.0,7011.0,7254.0
2010/10/14,298.3733726293302,137.54725206401457,31.33697714348034,7484.0,7986.0
2010/10/15,318.4774506186845,129.65489137869722,35.0,7966.0,7924.0
2010/10/16,339.7321520856946,135.0,42.754060624976944,8870.0,7630.0
2010/10/17,380.48379182121556,124.31506940588736,31.525471427831462,8356.0,8037.0
2010/10/18,359.43763754454034,102.4003074136233,29.6158428535162,8670.0,7988.0
2010/10/19,374.4870941215145,131.04328597067453,36.0,8357.0,7939.0
2010/10/20,362.53079740429894,169.41579781077274,27.249265529788715,7622.0,7864.0
2010/10/21,330.8945352911133,80.0,30.0,8900.0,8788.0
2010/10/22,387.0554794621494,147.51837466565826,28.624736264040735,8503.0,8026.0
2010/10/23,371.56640216668336,121.51197312231167,25.3268914256997,5669.648,5567.254999999999
2010/10/24,248.15199834566468,81.26554267005031,28.642664374915796,5917.072,5862.273
2010/10/25,259.552974807186,96.62446874298303,28.535367751944932,5540.0,5497.0
2010/10/26,243.59262813054562,122.55088055361455,38.35286630834719,5978.0,4783.066
2010/10/27,264.52533564913296,136.41143263450618,37.2968405871855,4850.0,4500.0
2010/10/28,215.33707034446152,135.03083722192872,29.546045161650937,5005.0,5398.0
2010/10/29,222.41210126513948,85.36183294418277,38.5912213653595,6326.0,5433.0
2010/10/30,282.6664415965885,118.27517970029909,25.818997633638617,5972.0,5142.0
2010/10/31,268.28923821799657,119.14038670977318,27.112255742154673,5315.0,5735.0
2010/11/01,239.1134544143719,162.58775342179612,22.58241921321681,5451.0,6401.0
2010/11/02,245.16646101084507,128.08739793114557,20.70858042437311,5875.161,6824.795
2010/11/03,264.00906641224344,105.8114746546577,34.79442039137069,6133.841,5063.745
2010/11/04,277.3614006988507,130.0320003536271,28.476700083436924,5085.0,5918.0
2010/11/05,230.07938118353974,118.77343804272255,24.07877318267117,6116.0,6848.0
2010/11/06,276.9529587941102,140.72447679925872,20.97245844212472,5730.0,7507.0
2010/11/07,258.7983871612548,140.42147515329773,28.68243702688926,3774.0,6999.0
2010/11/08,169.11055362474693,100.84844059530968,39.97710221640085,6460.0,5572.0
2010/11/09,291.19557126244626,118.14573528872529,21.105934398871455,6170.0,6950.0
2010/11/10,278.2973123141931,97.2996515890265,34.26100713296205,6249.0,6496.732
2010/11/11,282.6448606008745,121.82030721125952,25.55167974086686,6960.0,6479.0
2010/11/12,316.5146959876827,120.55103099938029,30.0,6719.0,7594.0
2010/11/13,305.6937591064633,108.41030041673622,25.0,5950.531000000001,8077.638000000001
2010/11/14,269.3629353959017,90.0,22.0,6863.0,7447.0
2010/11/15,310.91967639904135,270.56151110540077,49.47424602395694,7951.0,5770.0
2010/11/16,365.1126569313352,165.95031602927145,212.25505374142554,4530.0,4865.0
2010/11/17,210.2293052528211,98.01048337759036,79.05461390375052,4390.0,5943.0
2010/11/18,203.86707501437314,87.83343698628664,66.99127422290991,5575.0,6087.0
2010/11/19,260.2305399426361,103.54538716983086,35.00428342059638,5575.0,8015.502
2010/11/20,259.5613369760533,95.3985328357677,51.30077266931329,6524.0,6449.0
2010/11/21,305.787836313271,83.24711063138412,39.06896594377537,6155.0,5983.0
2010/11/22,290.34555673390423,97.55226871245793,31.732199861990694,6369.0830000000005,6191.331
2010/11/23,302.459206566252,101.51435434455826,37.73203125558632,6053.567999999999,6582.6179999999995
2010/11/24,288.7932975956021,96.31243883954562,26.662183869040632,5465.0,7699.0
2010/11/25,260.1699031654382,87.17722520701827,23.83666099891343,5853.0,7232.0
2010/11/26,278.8631797733468,95.3985328357677,26.395475376228376,6134.0,6875.0
2010/11/27,293.27537532866364,88.34649008209115,39.06896594377537,6155.0,5983.0
2010/11/28,290.34555673390423,82.14248494651389,17.597237747820884,5248.0,7344.0
2010/11/29,250.98996710262367,60.0,28.427993413428624,6288.8330000000005,6291.757
2010/11/30,302.6575403295842,52.77427812604614,36.03350610678149,5990.0830000000005,5495.655000000001
2010/12/01,291.0728352588316,71.81490020064177,35.35950014032386,6021.0,4223.0
2010/12/02,296.7199034546563,42.16720188055376,30.0,5995.905999999999,5447.196
2010/12/03,298.1596894780297,53.76091729189561,19.14159543133536,4842.24,5905.674
2010/12/04,241.60328224142918,98.97329312721058,34.73334738229491,3603.0,8442.0
2010/12/05,177.8429529911733,160.06751079132766,36.65528838445425,4808.0,8201.0
2010/12/06,235.96477183824274,328.9938578742675,150.25579075713694,3374.4629999999997,8249.186
2010/12/07,164.41667535099978,792.0003826933332,418.62258484575375,335.0,6919.031000000001
2010/12/08,16.319077213497913,518.5407783185113,543.6807424707138,0.0,6445.0
2010/12/09,0.0,443.25589408884895,282.54581456573845,0.0,5653.339
2010/12/10,0.0,301.7226245076802,230.052179937281,0.0,5167.674999999999
2010/12/11,0.0,244.08874587960355,167.24200792407677,701.0,4028.0
2010/12/12,33.26651538237526,190.54619919009303,126.34910254526076,2293.157,4171.354
2010/12/13,108.79135314864322,165.50652939526566,104.32605916918837,2258.4210000000003,4681.0
2010/12/14,106.89037058539724,168.52248324594976,86.57936619523238,3377.0,4451.0
2010/12/15,160.1633046490938,169.5606418009064,80.41078513890562,3432.0,3790.0
2010/12/16,163.40199647571959,137.35761573208345,62.79110399070319,3550.0,4493.2
2010/12/17,169.22221825939977,136.11692790858703,61.907098292047635,2985.0,4642.975
2010/12/18,142.1621677156913,142.1395009052369,59.27594239490486,3613.0,4507.0
2010/12/19,172.39727449809527,182.53646632263533,56.60841513147773,3624.0,4902.0740000000005
2010/12/20,173.00858235821306,119.90981459950967,53.01881058710583,3595.885,5227.508
2010/12/21,171.39238874253417,181.3601997518868,62.42056858510233,2622.0,5169.0
2010/12/22,124.52758477924807,160.11689173810132,80.08819011695476,3157.15,5337.9130000000005
2010/12/23,150.52577046534512,152.27853643549508,74.24417399602274,3373.0,5534.7
